simulation,timestep,config_id
20,1,511880
20,2,520072
20,3,520072
20,4,1044360
20,5,1027976
20,6,1027975
20,7,1027971
20,8,1027971
20,9,1027969
20,10,1025921
21,1,511880
21,2,380808
21,3,389000
21,4,913288
21,5,1044360
21,6,1027976
21,7,1027975
21,8,503687
21,9,372615
21,10,896903
22,1,511880
22,2,520072
22,3,1044360
22,4,1027976
22,5,1027976
22,6,1027975
22,7,1044359
22,8,1042311
22,9,1042311
22,10,1025927
23,1,511880
23,2,520072
23,3,520071
23,4,511879
23,5,495495
23,6,493447
23,7,362375
23,8,493447
23,9,493448
23,10,501640
24,1,511880
24,2,520072
24,3,1044360
24,4,1044360
24,5,1042312
24,6,1042311
24,7,1042312
24,8,1042311
24,9,1046407
24,10,1048455
25,1,511880
25,2,511880
25,3,520072
25,4,1044360
25,5,1027976
25,6,1027976
25,7,1032072
25,8,1027976
25,9,1025928
25,10,1025924
26,1,511880
26,2,520072
26,3,520071
26,4,1044359
26,5,1044359
26,6,1042311
26,7,1042309
26,8,1042305
26,9,1042305
26,10,1042305
27,1,511880
27,2,520072
27,3,1044360
27,4,1044360
27,5,520072
27,6,1044360
27,7,1044368
27,8,1044360
27,9,1027976
27,10,1027720
28,1,511880
28,2,520072
28,3,520072
28,4,1044360
28,5,1027976
28,6,1025928
28,7,1025928
28,8,1017736
28,9,1025928
28,10,1025927
29,1,511880
29,2,511879
29,3,520071
29,4,503687
29,5,503687
29,6,1027975
29,7,1044359
29,8,1027975
29,9,1027975
29,10,1027719
30,1,511880
30,2,511752
30,3,519944
30,4,520072
30,5,1044360
30,6,1044104
30,7,1042056
30,8,1042055
30,9,1025671
30,10,1025927
31,1,511880
31,2,509832
31,3,509832
31,4,509830
31,5,509830
31,6,493446
31,7,493448
31,8,501640
31,9,1025928
31,10,1027976
32,1,511880
32,2,520072
32,3,1044360
32,4,1027976
32,5,1027976
32,6,1027992
32,7,1027976
32,8,1025928
32,9,1025928
32,10,1027976
33,1,511880
33,2,509832
33,3,509831
33,4,493447
33,5,1017735
33,6,1034119
33,7,1017735
33,8,1025927
33,9,1025927
33,10,1017735
34,1,511880
34,2,520072
34,3,503688
34,4,1027976
34,5,1025928
34,6,1027976
34,7,1027976
34,8,1027720
34,9,1027719
34,10,1027715
35,1,511880
35,2,511880
35,3,520072
35,4,520071
35,5,503687
35,6,501639
35,7,493447
35,8,492423
35,9,508807
35,10,377735
36,1,511880
36,2,495496
36,3,503688
36,4,503688
36,5,503687
36,6,1027975
36,7,1025927
36,8,1025927
36,9,1027975
36,10,1027975
37,1,511880
37,2,520072
37,3,1044360
37,4,1044359
37,5,1044360
37,6,1027976
37,7,1044360
37,8,1044359
37,9,1042311
37,10,1025927
38,1,511880
38,2,520072
38,3,1044360
38,4,1044359
38,5,1044359
38,6,1044360
38,7,1044359
38,8,1042311
38,9,1044359
38,10,913287
39,1,511880
39,2,511879
39,3,495495
39,4,511879
39,5,509831
39,6,493447
39,7,1017735
39,8,1017735
39,9,1017735
39,10,1025927
40,1,511880
40,2,520072
40,3,503688
40,4,503688
40,5,1027976
40,6,1032072
40,7,1048456
40,8,1048456
40,9,786312
40,10,1048456
41,1,511880
41,2,520072
41,3,503688
41,4,503687
41,5,1027975
41,6,1044359
41,7,1044359
41,8,1044360
41,9,1044359
41,10,1027975
42,1,511880
42,2,495496
42,3,503688
42,4,503688
42,5,503687
42,6,503688
42,7,503687
42,8,501639
42,9,518023
42,10,520071
43,1,511880
43,2,520072
43,3,503688
43,4,503432
43,5,519816
43,6,520072
43,7,1044360
43,8,1042312
43,9,1044360
43,10,1044232
44,1,511880
44,2,520072
44,3,1044360
44,4,1027976
44,5,1027976
44,6,1027976
44,7,1025928
44,8,1025928
44,9,1017736
44,10,1017735
45,1,511880
45,2,520072
45,3,520072
45,4,1044360
45,5,1027976
45,6,1025928
45,7,1025927
45,8,1027975
45,9,1032071
45,10,1027975
46,1,511880
46,2,520072
46,3,1044360
46,4,1048456
46,5,786312
46,6,786328
46,7,786312
46,8,769928
46,9,769960
46,10,769928
47,1,511880
47,2,520072
47,3,1044360
47,4,1027976
47,5,1019784
47,6,1017736
47,7,1017735
47,8,1034119
47,9,1042311
47,10,1042312
48,1,511880
48,2,1036168
48,3,1044360
48,4,1027976
48,5,1027975
48,6,896903
48,7,634759
48,8,765831
48,9,769927
48,10,769923
49,1,511880
49,2,520072
49,3,1044360
49,4,1044360
49,5,782216
49,6,1044360
49,7,1044360
49,8,1027976
49,9,1025928
49,10,1025926
50,1,511880
50,2,511879
50,3,520071
50,4,503687
50,5,241543
50,6,503687
50,7,1027975
50,8,1027975
50,9,1025927
50,10,1025927
51,1,511880
51,2,520072
51,3,503688
51,4,501640
51,5,518024
51,6,520072
51,7,1044360
51,8,1027976
51,9,1025928
51,10,1017736
52,1,511880
52,2,511879
52,3,520071
52,4,1044359
52,5,1044359
52,6,782215
52,7,782215
52,8,1044359
52,9,1048455
52,10,524167
53,1,511880
53,2,520072
53,3,518024
53,4,501640
53,5,1025928
53,6,1025928
53,7,1042312
53,8,1044360
53,9,520072
53,10,1044360
54,1,511880
54,2,520072
54,3,520071
54,4,1044359
54,5,1042311
54,6,911239
54,7,1042311
54,8,1025927
54,9,1027975
54,10,896903
55,1,511880
55,2,509832
55,3,518024
55,4,501640
55,5,501639
55,6,370567
55,7,108423
55,8,370567
55,9,501639
55,10,493447
56,1,511880
56,2,509832
56,3,509831
56,4,493447
56,5,1017735
56,6,1017733
56,7,1017729
56,8,1017731
56,9,1017731
56,10,1025923
57,1,511880
57,2,511879
57,3,249735
57,4,774023
57,5,782215
57,6,1044359
57,7,1027975
57,8,1044359
57,9,1044360
57,10,1042312
58,1,511880
58,2,520072
58,3,520072
58,4,1044360
58,5,1044356
58,6,1044360
58,7,1027976
58,8,1027976
58,9,1027975
58,10,1027976
59,1,511880
59,2,509832
59,3,509831
59,4,508807
59,5,492423
59,6,493447
59,7,427911
59,8,493447
59,9,1017735
59,10,1017735
60,1,511880
60,2,520072
60,3,518024
60,4,501640
60,5,501640
60,6,1025928
60,7,501640
60,8,501639
60,9,518023
60,10,520071
61,1,511880
61,2,520072
61,3,503688
61,4,1027976
61,5,1019784
61,6,1017736
61,7,1025928
61,8,1027976
61,9,1027975
61,10,1025927
62,1,511880
62,2,520072
62,3,1044360
62,4,1044359
62,5,1044360
62,6,1042312
62,7,911240
62,8,913288
62,9,1044360
62,10,1042312
63,1,511880
63,2,520072
63,3,520071
63,4,388999
63,5,913287
63,6,911239
63,7,911239
63,8,913287
63,9,1044359
63,10,1044360
64,1,511880
64,2,520072
64,3,524168
64,4,524167
64,5,262023
64,6,786311
64,7,769927
64,8,765831
64,9,769927
64,10,245639
65,1,511880
65,2,520072
65,3,503688
65,4,501640
65,5,500616
65,6,500615
65,7,500616
65,8,492424
65,9,492423
65,10,1016711
66,1,511880
66,2,511879
66,3,380807
66,4,378759
66,5,362375
66,6,370567
66,7,362375
66,8,370567
66,9,362375
66,10,362375
67,1,511880
67,2,520072
67,3,520071
67,4,503687
67,5,503688
67,6,520072
67,7,520071
67,8,520071
67,9,520071
67,10,503687
68,1,511880
68,2,509832
68,3,509831
68,4,493447
68,5,493448
68,6,1017736
68,7,1017736
68,8,1025928
68,9,1025672
68,10,1025928
69,1,511880
69,2,520072
69,3,520071
69,4,520071
69,5,1044359
69,6,1044359
69,7,1048455
69,8,1048456
69,9,1048455
69,10,1048455
70,1,511880
70,2,520072
70,3,1044360
70,4,1048456
70,5,1032072
70,6,1032071
70,7,1032072
70,8,1027976
70,9,1027976
70,10,1044360
71,1,511880
71,2,520072
71,3,503688
71,4,520072
71,5,520072
71,6,520072
71,7,1044360
71,8,1044359
71,9,1044359
71,10,1044360
72,1,511880
72,2,520072
72,3,520071
72,4,520072
72,5,520072
72,6,1044360
72,7,1042312
72,8,1044360
72,9,1027976
72,10,1027975
73,1,511880
73,2,511879
73,3,520071
73,4,1044359
73,5,1044359
73,6,1027975
73,7,1025927
73,8,501639
73,9,503687
73,10,1027975
74,1,511880
74,2,520072
74,3,1044360
74,4,1044359
74,5,1042311
74,6,1042311
74,7,1025927
74,8,1027975
74,9,1027975
74,10,1027975
75,1,511880
75,2,495496
75,3,495496
75,4,1019784
75,5,1027976
75,6,1027720
75,7,1027976
75,8,503688
75,9,1027976
75,10,1032072
76,1,511880
76,2,520072
76,3,389000
76,4,520072
76,5,520072
76,6,520072
76,7,389000
76,8,388999
76,9,913287
76,10,388999
77,1,511880
77,2,520072
77,3,524168
77,4,524167
77,5,507783
77,6,503687
77,7,501639
77,8,1025927
77,9,1027975
77,10,503687
78,1,511880
78,2,495496
78,3,493448
78,4,493444
78,5,493443
78,6,493443
78,7,493447
78,8,362375
78,9,362247
78,10,362375
79,1,511880
79,2,520072
79,3,1044360
79,4,1044359
79,5,1044360
79,6,1042312
79,7,518024
79,8,520072
79,9,518024
79,10,520072
80,1,511880
80,2,520072
80,3,503688
80,4,503432
80,5,1027720
80,6,1025672
80,7,1025928
80,8,1025928
80,9,1027976
80,10,1027975
81,1,511880
81,2,495496
81,3,503688
81,4,1027976
81,5,1027975
81,6,1025927
81,7,1025927
81,8,1025928
81,9,1025928
81,10,1025928
82,1,511880
82,2,520072
82,3,257928
82,4,520072
82,5,520071
82,6,503687
82,7,501639
82,8,501635
82,9,493443
82,10,493447
83,1,511880
83,2,520072
83,3,520071
83,4,388999
83,5,388999
83,6,520071
83,7,388999
83,8,386951
83,9,385927
83,10,386951
84,1,511880
84,2,511879
84,3,495495
84,4,503687
84,5,501639
84,6,501639
84,7,1025927
84,8,1024903
84,9,1025927
84,10,1027975
85,1,511880
85,2,520072
85,3,520072
85,4,1044360
85,5,1043336
85,6,1044360
85,7,1044360
85,8,1042312
85,9,1042311
85,10,911239
86,1,511880
86,2,520072
86,3,1044360
86,4,1044359
86,5,520071
86,6,388999
86,7,372615
86,8,372615
86,9,370567
86,10,894855
87,1,511880
87,2,509832
87,3,493448
87,4,493448
87,5,1017736
87,6,1019784
87,7,1027976
87,8,765832
87,9,1027976
87,10,1027976
88,1,511880
88,2,520072
88,3,1044360
88,4,1044359
88,5,520071
88,6,503687
88,7,501639
88,8,493447
88,9,1017735
88,10,1025927
89,1,511880
89,2,1036168
89,3,1044360
89,4,1044360
89,5,1042312
89,6,1042311
89,7,1025927
89,8,1027975
89,9,1027976
89,10,1027975
90,1,511880
90,2,520072
90,3,519944
90,4,519943
90,5,517895
90,6,517639
90,7,509447
90,8,508423
90,9,508419
90,10,508417
91,1,511880
91,2,520072
91,3,1044360
91,4,1042312
91,5,1044360
91,6,520072
91,7,503688
91,8,503688
91,9,1027976
91,10,1027975
92,1,511880
92,2,520072
92,3,1044360
92,4,1044359
92,5,782215
92,6,765831
92,7,769927
92,8,638855
92,9,638887
92,10,655271
93,1,511880
93,2,509832
93,3,518024
93,4,1042312
93,5,1044360
93,6,1044359
93,7,1044359
93,8,1044359
93,9,913287
93,10,1044359
94,1,511880
94,2,511879
94,3,495495
94,4,503687
94,5,503687
94,6,520071
94,7,1044359
94,8,1027975
94,9,1027975
94,10,1044359
95,1,511880
95,2,520072
95,3,1044360
95,4,520072
95,5,1044360
95,6,1027976
95,7,1025928
95,8,1025927
95,9,1025925
95,10,1025927
96,1,511880
96,2,1036168
96,3,1044360
96,4,1044356
96,5,1044360
96,6,1043336
96,7,519048
96,8,519047
96,9,516999
96,10,500615
97,1,511880
97,2,520072
97,3,520068
97,4,503684
97,5,1027972
97,6,1027976
97,7,1044360
97,8,1027976
97,9,1025928
97,10,1027976
98,1,511880
98,2,520072
98,3,1044360
98,4,1027976
98,5,765832
98,6,1027976
98,7,765832
98,8,765864
98,9,765832
98,10,769928
99,1,511880
99,2,520072
99,3,1044360
99,4,1044359
99,5,1044359
99,6,1044359
99,7,1027975
99,8,1027976
99,9,1027975
99,10,765831
100,1,511880
100,2,520072
100,3,454536
100,4,520072
100,5,1044360
100,6,1044360
100,7,1044232
100,8,1044360
100,9,520072
100,10,389000
1,1,1017731
1,2,886659
1,3,624515
1,4,755587
1,5,1017731
1,6,1025923
1,7,1025927
1,8,1025671
1,9,1025927
1,10,1027975
2,1,1017731
2,2,1017735
2,3,1025927
2,4,1017735
2,5,1025927
2,6,1027975
2,7,1025927
2,8,1025927
2,9,1025928
2,10,763784
3,1,1017731
3,2,1017735
3,3,1025927
3,4,1017735
3,5,1025927
3,6,1042311
3,7,1025927
3,8,1025927
3,9,1027975
3,10,1025927
4,1,1017731
4,2,1017735
4,3,1017731
4,4,1017729
4,5,1017733
4,6,1017735
4,7,1021831
4,8,1017735
4,9,1025927
4,10,894855
5,1,1017731
5,2,1025923
5,3,1025927
5,4,1027975
5,5,1025927
5,6,1025928
5,7,1025927
5,8,1025927
5,9,1025935
5,10,1025927
6,1,1017731
6,2,1017735
6,3,886663
6,4,1017735
6,5,1019783
6,6,1027975
6,7,1027975
6,8,503687
6,9,1027975
6,10,765831
7,1,1017731
7,2,493443
7,3,1017731
7,4,1017735
7,5,493447
7,6,493447
7,7,362375
7,8,362375
7,9,362375
7,10,370567
8,1,1017731
8,2,1017735
8,3,1017735
8,4,1017479
8,5,1017735
8,6,1025927
8,7,1027975
8,8,1027976
8,9,1027976
8,10,1044360
9,1,1017731
9,2,1025923
9,3,1025923
9,4,1025927
9,5,1025928
9,6,1025927
9,7,1027975
9,8,1032071
9,9,769927
9,10,638855
10,1,1017731
10,2,1025923
10,3,1025923
10,4,1025924
10,5,1027972
10,6,1027971
10,7,1025923
10,8,1025921
10,9,1025923
10,10,1025927
11,1,1017731
11,2,1017729
11,3,1017731
11,4,1017739
11,5,1017737
11,6,493449
11,7,493441
11,8,493441
11,9,501633
11,10,493441
12,1,1017731
12,2,1017731
12,3,1017475
12,4,1017473
12,5,1017729
12,6,1017731
12,7,1025923
12,8,1025927
12,9,1027975
12,10,1025927
13,1,1017731
13,2,1025923
13,3,1025923
13,4,1025927
13,5,1025671
13,6,1025927
13,7,501639
13,8,501640
13,9,501639
13,10,1025927
14,1,1017731
14,2,1017603
14,3,1017731
14,4,1017735
14,5,1025927
14,6,1027975
14,7,1027975
14,8,1025927
14,9,1027975
14,10,1032071
15,1,1017731
15,2,1017735
15,3,1017736
15,4,1025928
15,5,1042312
15,6,1044360
15,7,1044359
15,8,1044359
15,9,1027975
15,10,1027975
16,1,1017731
16,2,1034115
16,3,1017731
16,4,1017735
16,5,1025927
16,6,1027975
16,7,1027976
16,8,1044360
16,9,520072
16,10,1044360
17,1,1017731
17,2,1025923
17,3,1017731
17,4,1017735
17,5,1017731
17,6,1017731
17,7,1025923
17,8,1025927
17,9,1025927
17,10,1027975
18,1,1017731
18,2,1017731
18,3,1017735
18,4,1025927
18,5,1025927
18,6,1025927
18,7,1027975
18,8,1025927
18,9,1025927
18,10,501639
19,1,1017731
19,2,1025923
19,3,894851
19,4,1025923
19,5,1025927
19,6,1024903
19,7,1025927
19,8,501639
19,9,501639
19,10,1025927
20,1,1017731
20,2,1017735
20,3,1025927
20,4,1025928
20,5,1025927
20,6,1027975
20,7,1027976
20,8,1027975
20,9,765831
20,10,634759
21,1,1017731
21,2,1017729
21,3,1017729
21,4,1017601
21,5,1017729
21,6,1025921
21,7,1025921
21,8,1025923
21,9,1025927
21,10,501639
22,1,1017731
22,2,493443
22,3,501635
22,4,1025923
22,5,1025927
22,6,1025923
22,7,1025921
22,8,501633
22,9,1025921
22,10,1025923
23,1,1017731
23,2,1025923
23,3,1025923
23,4,1025927
23,5,1025927
23,6,1027975
23,7,1027975
23,8,503687
23,9,520071
23,10,520072
24,1,1017731
24,2,1017729
24,3,886657
24,4,362369
24,5,493441
24,6,493441
24,7,501633
24,8,493441
24,9,362369
24,10,370561
25,1,1017731
25,2,1025923
25,3,1025927
25,4,894855
25,5,886663
25,6,362375
25,7,378759
25,8,362375
25,9,362375
25,10,362375
26,1,1017731
26,2,1017729
26,3,1016705
26,4,885633
26,5,886657
26,6,362369
26,7,370561
26,8,362369
26,9,362373
26,10,362369
27,1,1017731
27,2,1017731
27,3,1017729
27,4,1017601
27,5,1017603
27,6,1025795
27,7,1025923
27,8,1025921
27,9,501633
27,10,518017
28,1,1017731
28,2,886659
28,3,886657
28,4,886657
28,5,362369
28,6,362373
28,7,362375
28,8,886663
28,9,886659
28,10,886663
29,1,1017731
29,2,1017729
29,3,1016705
29,4,1024897
29,5,1041281
29,6,1041025
29,7,516737
29,8,516993
29,9,385921
29,10,387969
30,1,1017731
30,2,1017735
30,3,1025927
30,4,501639
30,5,1025927
30,6,1027975
30,7,765831
30,8,765831
30,9,769927
30,10,769928
31,1,1017731
31,2,1017729
31,3,1025921
31,4,1025925
31,5,1025927
31,6,1017735
31,7,1021831
31,8,1030023
31,9,1025927
31,10,1025927
32,1,1017731
32,2,1025923
32,3,501635
32,4,501639
32,5,518023
32,6,386951
32,7,386951
32,8,370567
32,9,370567
32,10,370565
33,1,1017731
33,2,1017731
33,3,1017735
33,4,1034119
33,5,1042311
33,6,1025927
33,7,1025928
33,8,1027976
33,9,1025928
33,10,1027976
34,1,1017731
34,2,1017731
34,3,1017735
34,4,1017735
34,5,1025927
34,6,1025927
34,7,1042311
34,8,911239
34,9,386951
34,10,518023
35,1,1017731
35,2,1017735
35,3,1025927
35,4,1042311
35,5,1025927
35,6,894855
35,7,1025927
35,8,501639
35,9,501639
35,10,1025927
36,1,1017731
36,2,493443
36,3,362371
36,4,886659
36,5,886657
36,6,886657
36,7,362369
36,8,370561
36,9,370561
36,10,370563
37,1,1017731
37,2,1017735
37,3,1025927
37,4,1025923
37,5,1025667
37,6,1025665
37,7,1025921
37,8,1025921
37,9,1025921
37,10,1027969
38,1,1017731
38,2,1025923
38,3,1025927
38,4,1027975
38,5,1027847
38,6,1027975
38,7,1025927
38,8,1027975
38,9,1028039
38,10,1027975
39,1,1017731
39,2,1017735
39,3,1025927
39,4,1027975
39,5,503687
39,6,520071
39,7,1044359
39,8,1027975
39,9,1027971
39,10,1027975
40,1,1017731
40,2,1017735
40,3,493447
40,4,493447
40,5,1017735
40,6,1019783
40,7,888711
40,8,886663
40,9,624519
40,10,632711
41,1,1017731
41,2,1017732
41,3,1017736
41,4,1025928
41,5,1027976
41,6,1027975
41,7,1025927
41,8,1027975
41,9,1025927
41,10,1025923
42,1,1017731
42,2,493443
42,3,493447
42,4,501639
42,5,1025927
42,6,1042311
42,7,911239
42,8,1042311
42,9,1042312
42,10,1041288
43,1,1017731
43,2,1017735
43,3,1016711
43,4,1017735
43,5,1025927
43,6,1027975
43,7,1044359
43,8,1027975
43,9,1027976
43,10,1027720
44,1,1017731
44,2,493443
44,3,493447
44,4,501639
44,5,503687
44,6,1027975
44,7,1025927
44,8,1027975
44,9,896903
44,10,1027975
45,1,1017731
45,2,1017731
45,3,1025923
45,4,1025927
45,5,1025923
45,6,1027971
45,7,1027975
45,8,765831
45,9,769927
45,10,769927
46,1,1017731
46,2,1017735
46,3,1017735
46,4,1017735
46,5,493447
46,6,501639
46,7,501639
46,8,1025927
46,9,1027975
46,10,1027975
47,1,1017731
47,2,1025923
47,3,1017731
47,4,1017735
47,5,1025927
47,6,1025923
47,7,1025927
47,8,1030023
47,9,1032071
47,10,1027975
48,1,1017731
48,2,1017729
48,3,1017729
48,4,1017733
48,5,1017735
48,6,1025927
48,7,1027975
48,8,765831
48,9,765831
48,10,1027975
49,1,1017731
49,2,1017735
49,3,1017731
49,4,1017729
49,5,886657
49,6,624513
49,7,886657
49,8,1017729
49,9,1017731
49,10,1017735
50,1,1017731
50,2,1025923
50,3,1017731
50,4,1025923
50,5,501635
50,6,1025923
50,7,894851
50,8,896899
50,9,634755
50,10,634759
51,1,1017731
51,2,1017735
51,3,1025927
51,4,1027975
51,5,1027983
51,6,1027975
51,7,1027976
51,8,1027975
51,9,1027975
51,10,1027976
52,1,1017731
52,2,1017729
52,3,886657
52,4,1017729
52,5,1017731
52,6,1017735
52,7,1017735
52,8,1025927
52,9,1025927
52,10,1025927
53,1,1017731
53,2,493443
53,3,493443
53,4,509827
53,5,493443
53,6,362371
53,7,364419
53,8,362371
53,9,362375
53,10,362371
54,1,1017731
54,2,1017731
54,3,493443
54,4,493447
54,5,362375
54,6,362373
54,7,362369
54,8,370561
54,9,370563
54,10,386947
55,1,1017731
55,2,1025923
55,3,1027971
55,4,1025923
55,5,1025923
55,6,1025923
55,7,1025927
55,8,1042311
55,9,1025927
55,10,894855
56,1,1017731
56,2,493443
56,3,493315
56,4,501507
56,5,493315
56,6,493443
56,7,493447
56,8,362375
56,9,493447
56,10,493447
57,1,1017731
57,2,1034115
57,3,1017731
57,4,1025923
57,5,1025927
57,6,1025927
57,7,1025923
57,8,1025927
57,9,1017735
57,10,1017736
58,1,1017731
58,2,1025923
58,3,1025927
58,4,1025923
58,5,1025924
58,6,1017732
58,7,1017736
58,8,1025928
58,9,1027976
58,10,1027976
59,1,1017731
59,2,1025923
59,3,501635
59,4,1025923
59,5,501635
59,6,1025923
59,7,1025927
59,8,1042311
59,9,911239
59,10,894855
60,1,1017731
60,2,886659
60,3,1017731
60,4,493443
60,5,509827
60,6,518019
60,7,520067
60,8,520071
60,9,518023
60,10,501639
61,1,1017731
61,2,1025923
61,3,1030019
61,4,1025923
61,5,1025927
61,6,1025927
61,7,1025927
61,8,894855
61,9,911239
61,10,894855
62,1,1017731
62,2,1017735
62,3,1017607
62,4,1017735
62,5,886663
62,6,362375
62,7,362373
62,8,362375
62,9,362247
62,10,370439
63,1,1017731
63,2,1017603
63,3,886531
63,4,886659
63,5,894851
63,6,894855
63,7,1025927
63,8,1025923
63,9,1025927
63,10,1025927
64,1,1017731
64,2,1025923
64,3,1025927
64,4,1025928
64,5,1027976
64,6,1032072
64,7,1027976
64,8,1044360
64,9,1044359
64,10,1044359
65,1,1017731
65,2,1017729
65,3,493441
65,4,493441
65,5,1017729
65,6,1017731
65,7,1017735
65,8,493447
65,9,1017735
65,10,1017731
66,1,1017731
66,2,1025923
66,3,1025927
66,4,1027975
66,5,1027975
66,6,503687
66,7,1027975
66,8,1027971
66,9,1025923
66,10,1025927
67,1,1017731
67,2,1017732
67,3,1025924
67,4,1025928
67,5,1025927
67,6,1025799
67,7,1025927
67,8,1025927
67,9,1025927
67,10,1025923
68,1,1017731
68,2,1017735
68,3,1017735
68,4,1017735
68,5,755591
68,6,1017735
68,7,1025927
68,8,1027975
68,9,1032071
68,10,769927
69,1,1017731
69,2,886659
69,3,894851
69,4,370563
69,5,370567
69,6,894855
69,7,1025927
69,8,1025927
69,9,1025923
69,10,1025923
70,1,1017731
70,2,1017731
70,3,1017735
70,4,1017735
70,5,1017735
70,6,1017735
70,7,886663
70,8,362375
70,9,493447
70,10,509831
71,1,1017731
71,2,1017735
71,3,1025927
71,4,501639
71,5,1025927
71,6,1025928
71,7,1024904
71,8,1025928
71,9,1025927
71,10,1025927
72,1,1017731
72,2,1017731
72,3,1017735
72,4,1025927
72,5,1017735
72,6,1025927
72,7,1027975
72,8,503687
72,9,503687
72,10,503687
73,1,1017731
73,2,1017735
73,3,1025927
73,4,1025923
73,5,1025921
73,6,1027969
73,7,1027969
73,8,896897
73,9,634753
73,10,634497
74,1,1017731
74,2,1021827
74,3,1017731
74,4,1025923
74,5,1025921
74,6,1025921
74,7,1025923
74,8,1025921
74,9,1025923
74,10,1025927
75,1,1017731
75,2,1025923
75,3,1025927
75,4,1017735
75,5,952199
75,6,821127
75,7,886663
75,8,1017735
75,9,1017735
75,10,1025927
76,1,1017731
76,2,1017735
76,3,1017735
76,4,1017735
76,5,1025927
76,6,1025928
76,7,1025927
76,8,1027975
76,9,1032071
76,10,1032072
77,1,1017731
77,2,1017735
77,3,1025927
77,4,501639
77,5,1025927
77,6,993159
77,7,1025927
77,8,1025927
77,9,1030023
77,10,1025927
78,1,1017731
78,2,1017735
78,3,1025927
78,4,1025927
78,5,1024903
78,6,1025927
78,7,501639
78,8,501635
78,9,1025923
78,10,501635
79,1,1017731
79,2,1025923
79,3,501635
79,4,501635
79,5,501635
79,6,518019
79,7,509827
79,8,509831
79,9,518023
79,10,386951
80,1,1017731
80,2,1017735
80,3,1017731
80,4,1025923
80,5,1025923
80,6,1027971
80,7,765827
80,8,765827
80,9,1027971
80,10,1027975
81,1,1017731
81,2,1025923
81,3,1025924
81,4,1025923
81,5,1025795
81,6,1025923
81,7,1025923
81,8,1025927
81,9,1025927
81,10,1017735
82,1,1017731
82,2,886659
82,3,624515
82,4,624513
82,5,100225
82,6,100289
82,7,100033
82,8,99969
82,9,100225
82,10,108417
83,1,1017731
83,2,1034115
83,3,1017731
83,4,1017731
83,5,1017735
83,6,1025927
83,7,894855
83,8,896903
83,9,894855
83,10,894855
84,1,1017731
84,2,1025923
84,3,1027971
84,4,1027969
84,5,1027971
84,6,1025923
84,7,1027971
84,8,1027971
84,9,1027975
84,10,1027975
85,1,1017731
85,2,1017731
85,3,1025923
85,4,1025923
